IQ166,IQ115,0
IQ166,IQ169,0
IQ166,IQ179,0
IQ166,IQ114,0
IQ166,IQ118,0
IQ166,IQ181,0
IQ166,IQ125,0
IQ166,IQ123,0
IQ166,IQ177,0
IQ166,IQ126,0
IQ166,IQ167,0
IQ166,IQ180,0
IQ166,IQ183,0
IQ166,IQ113,0
IQ166,IQ122,1
IQ166,IQ128,0
IQ166,IQ121,0
IQ166,IQ184,0
IQ166,IQ112,0
IQ166,IQ117,0
IQ166,IQ127,0
IQ166,IQ178,0
IQ166,IQ168,0
IQ166,IQ111,0
IQ166,IQ124,0
IQ166,IQ162,0
IQ166,IQ129,0
IQ166,IQ116,0
IQ166,IQ163,0
IQ166,IQ182,1
IQ115,IQ166,0
IQ115,IQ169,0
IQ115,IQ179,0
IQ115,IQ114,0
IQ115,IQ118,0
IQ115,IQ181,0
IQ115,IQ125,0
IQ115,IQ123,0
IQ115,IQ177,0
IQ115,IQ126,0
IQ115,IQ167,0
IQ115,IQ180,0
IQ115,IQ183,0
IQ115,IQ113,0
IQ115,IQ122,1
IQ115,IQ128,0
IQ115,IQ121,0
IQ115,IQ184,0
IQ115,IQ112,0
IQ115,IQ117,0
IQ115,IQ127,0
IQ115,IQ178,0
IQ115,IQ168,0
IQ115,IQ111,0
IQ115,IQ124,0
IQ115,IQ162,0
IQ115,IQ129,0
IQ115,IQ116,0
IQ115,IQ163,0
IQ115,IQ182,1
IQ169,IQ166,0
IQ169,IQ115,0
IQ169,IQ179,0
IQ169,IQ114,0
IQ169,IQ118,0
IQ169,IQ181,0
IQ169,IQ125,0
IQ169,IQ123,0
IQ169,IQ177,0
IQ169,IQ126,0
IQ169,IQ167,0
IQ169,IQ180,0
IQ169,IQ183,0
IQ169,IQ113,0
IQ169,IQ122,1
IQ169,IQ128,0
IQ169,IQ121,0
IQ169,IQ184,0
IQ169,IQ112,0
IQ169,IQ117,0
IQ169,IQ127,0
IQ169,IQ178,0
IQ169,IQ168,0
IQ169,IQ111,0
IQ169,IQ124,0
IQ169,IQ162,0
IQ169,IQ129,0
IQ169,IQ116,0
IQ169,IQ163,0
IQ169,IQ182,1
IQ179,IQ166,0
IQ179,IQ115,0
IQ179,IQ169,0
IQ179,IQ114,0
IQ179,IQ118,0
IQ179,IQ181,0
IQ179,IQ125,0
IQ179,IQ123,0
IQ179,IQ177,0
IQ179,IQ126,0
IQ179,IQ167,0
IQ179,IQ180,0
IQ179,IQ183,0
IQ179,IQ113,0
