IQ174,IQ173,0
IQ174,IQ170,0
IQ174,IQ176,0
IQ174,IQ175,0
IQ174,IQ171,0
IQ174,IQ172,0
IQ173,IQ174,0
IQ173,IQ170,0
IQ173,IQ176,0
IQ173,IQ175,0
IQ173,IQ171,0
IQ173,IQ172,0
IQ170,IQ174,0
IQ170,IQ173,0
IQ170,IQ176,0
IQ170,IQ175,0
IQ170,IQ171,0
IQ170,IQ172,0
IQ176,IQ174,0
IQ176,IQ173,0
IQ176,IQ170,0
IQ176,IQ175,0
IQ176,IQ171,0
IQ176,IQ172,0
IQ175,IQ174,0
IQ175,IQ173,0
IQ175,IQ170,0
IQ175,IQ176,0
IQ175,IQ171,0
IQ175,IQ172,0
IQ171,IQ174,0
IQ171,IQ173,0
IQ171,IQ170,0
IQ171,IQ176,0
IQ171,IQ175,0
IQ171,IQ172,0
IQ172,IQ174,0
IQ172,IQ173,0
IQ172,IQ170,0
IQ172,IQ176,0
IQ172,IQ175,0
IQ172,IQ171,0
