LH116,LH066,0
LH116,LH071,0
LH116,LH114,0
LH116,LH070,0
LH116,LH115,0
LH116,LH112,0
LH116,LH067,0
LH116,LH113,0
LH066,LH116,0
LH066,LH071,0
LH066,LH114,0
LH066,LH070,0
LH066,LH115,0
LH066,LH112,0
LH066,LH067,0
LH066,LH113,0
LH071,LH116,0
LH071,LH066,0
LH071,LH114,0
LH071,LH070,0
LH071,LH115,0
LH071,LH112,0
LH071,LH067,0
LH071,LH113,0
LH114,LH116,0
LH114,LH066,0
LH114,LH071,0
LH114,LH070,0
LH114,LH115,0
LH114,LH112,0
LH114,LH067,0
LH114,LH113,0
LH070,LH116,0
LH070,LH066,0
LH070,LH071,0
LH070,LH114,0
LH070,LH115,0
LH070,LH112,0
LH070,LH067,0
LH070,LH113,0
LH115,LH116,0
LH115,LH066,0
LH115,LH071,0
LH115,LH114,0
LH115,LH070,0
LH115,LH112,0
LH115,LH067,0
LH115,LH113,0
LH112,LH116,0
LH112,LH066,0
LH112,LH071,0
LH112,LH114,0
LH112,LH070,0
LH112,LH115,0
LH112,LH067,0
LH112,LH113,0
LH067,LH116,0
LH067,LH066,0
LH067,LH071,0
LH067,LH114,0
LH067,LH070,0
LH067,LH115,0
LH067,LH112,0
LH067,LH113,0
LH113,LH116,0
LH113,LH066,0
LH113,LH071,0
LH113,LH114,0
LH113,LH070,0
LH113,LH115,0
LH113,LH112,0
LH113,LH067,0
